,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index_x,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Assembly accession2,Nr_BGCs,index_y,Virulence orfs total,Orfs_anno_virs%,P,BGCs/genomesize,merops_perMb,virs_perMb,bgc_perMb
2129,GCA_900609995.1,56,2.31980115990058,2414,GCA_900609995.1,3,7,0.12427506213753108,GCA_900609995.1,Flavobacterium,Flavobacteriaceae,2728500.0,99.29,False,GCA_900609995.1_merops.txt,3.0,GCA_900609995.1,201,8.32642916321458,0.1016949152542373,1.0995052226498076e-06,0.0010995052226498076,0.07366684991753711,0.0010995052226498076
596,GCA_001887135.1,56,2.1204089360090874,2641,GCA_001887135.1,3,7,0.1135933358576297,GCA_001887135.1,Flavobacterium,Flavobacteriaceae,2905461.0,99.29,False,GCA_001887135.1_merops.txt,4.0,GCA_001887135.1,207,7.837940174176448,0.1016949152542373,1.3767178427106748e-06,0.001032538382033006,0.07124514836027741,0.0013767178427106749
1825,GCA_003148645.1,56,1.9197805965032568,2917,GCA_003148645.1,3,8,0.10284538909838875,GCA_003148645.1,Xanthomarina,Flavobacteriaceae,3155334.0,99.67,False,GCA_003148645.1_merops.txt,2.0,GCA_003148645.1,245,8.399040109701748,0.1016949152542373,6.338473201252229e-07,0.0009507709801878344,0.0776462967153398,0.0006338473201252229
2370,GCA_001521815.1,112,3.054267793836924,3667,GCA_001521815.1,6,61,0.1636214889555495,GCA_001521815.1,Elizabethkingia,Weeksellaceae,3959896.0,100.0,False,GCA_001521815.1_merops.txt,3.0,GCA_001521815.1,273,7.444777747477501,0.1016949152542373,7.575956540272775e-07,0.0015151913080545549,0.06894120451648225,0.0007575956540272774
299,GCA_003626845.1,130,2.8927458834000888,4494,GCA_003626845.1,7,69,0.1557632398753894,GCA_003626845.1,Aquimarina,Flavobacteriaceae,5290240.0,99.49,False,GCA_003626845.1_merops.txt,12.0,GCA_003626845.1,395,8.789497107254117,0.10218978102189781,2.2683280909750785e-06,0.0013231913864021293,0.07466579966126301,0.0022683280909750786
363,GCA_002023205.1,111,2.7066569129480618,4101,GCA_002023205.1,6,65,0.1463057790782736,GCA_002023205.1,Elizabethkingia,Weeksellaceae,4385854.0,100.0,False,GCA_002023205.1_merops.txt,4.0,GCA_002023205.1,302,7.36405754693977,0.10256410256410256,9.120230632392232e-07,0.001368034594858835,0.06885774127456136,0.0009120230632392232
1392,GCA_002024825.1,111,3.0679933665008288,3618,GCA_002024825.1,6,60,0.16583747927031509,GCA_002024825.1,Elizabethkingia,Weeksellaceae,3974275.0,100.0,False,GCA_002024825.1_merops.txt,2.0,GCA_002024825.1,274,7.573244886677723,0.10256410256410256,5.032364393505733e-07,0.00150970931805172,0.06894339219102855,0.0005032364393505733
1335,GCA_001593385.1,111,2.3334034055076733,4757,GCA_001593385.1,6,59,0.12612991381122557,GCA_001593385.1,Chryseobacterium,Weeksellaceae,5329483.0,100.0,False,GCA_001593385.1_merops.txt,9.0,GCA_001593385.1,384,8.072314483918436,0.10256410256410256,1.6887191496811228e-06,0.001125812766454082,0.07205201705306125,0.0016887191496811227
2513,GCA_002358695.1,148,4.083885209713024,3624,GCA_002358695.1,8,104,0.22075055187637968,GCA_002358695.1,Zunongwangia,Flavobacteriaceae,4334728.0,84.38,True,GCA_002358695.1_merops.txt,3.0,GCA_002358695.1,261,7.201986754966887,0.10256410256410256,6.920849474292274e-07,0.001845559859811273,0.060211390426342784,0.0006920849474292274
2316,GCA_003385515.1,92,1.6463851109520402,5588,GCA_003385515.1,5,41,0.08947745168217609,GCA_003385515.1,Chryseobacterium,Weeksellaceae,6187872.0,100.0,False,GCA_003385515.1_merops.txt,14.0,GCA_003385515.1,387,6.92555476020043,0.10309278350515463,2.262490238970683e-06,0.0008080322282038154,0.06254169446297532,0.0022624902389706833
134,GCA_001544435.1,92,2.046718576195773,4495,GCA_001544435.1,5,42,0.11123470522803114,GCA_001544435.1,Chryseobacterium,Weeksellaceae,4972571.0,99.75,False,GCA_001544435.1_merops.txt,9.0,GCA_001544435.1,346,7.697441601779756,0.10309278350515463,1.8099289080035258e-06,0.0010055160600019588,0.06958171135213555,0.0018099289080035258
1549,GCA_014284085.1,110,3.275759380583681,3358,GCA_014284085.1,6,43,0.1786777843954735,GCA_014284085.1,Winogradskyella,Flavobacteriaceae,3784537.0,99.67,False,GCA_014284085.1_merops.txt,2.0,GCA_014284085.1,277,8.24895771292436,0.10344827586206896,5.284662298188656e-07,0.0015853986894565966,0.07319257282991289,0.0005284662298188657
2428,GCA_002472765.1,55,1.8732970027247955,2936,GCA_002472765.1,3,23,0.10217983651226158,GCA_002472765.1,Empedobacter,Weeksellaceae,3149435.0,97.49,True,GCA_002472765.1_merops.txt,3.0,GCA_002472765.1,205,6.982288828337875,0.10344827586206896,9.525518069113984e-07,0.0009525518069113984,0.06509104013894555,0.0009525518069113984
1903,GCA_000767095.1,55,2.246732026143791,2448,GCA_000767095.1,3,7,0.12254901960784313,GCA_000767095.1,Flavobacterium,Flavobacteriaceae,2736292.0,99.12,False,GCA_000767095.1_merops.txt,3.0,GCA_000767095.1,202,8.251633986928104,0.10344827586206896,1.0963742173715378e-06,0.0010963742173715379,0.07382253063635022,0.0010963742173715379
1779,GCA_000934685.1,73,2.1177835799245717,3447,GCA_000934685.1,4,21,0.11604293588627793,GCA_000934685.1,Lacinutrix,Flavobacteriaceae,3819763.0,99.28,False,GCA_000934685.1_merops.txt,3.0,GCA_000934685.1,250,7.25268349289237,0.1038961038961039,7.853890411525532e-07,0.0010471853882034043,0.06544908676271277,0.0007853890411525532
1835,GCA_005844065.1,109,2.8623949579831933,3808,GCA_005844065.1,6,62,0.15756302521008403,GCA_005844065.1,Elizabethkingia,Weeksellaceae,3741012.0,100.0,False,GCA_005844065.1_merops.txt,3.0,GCA_005844065.1,293,7.694327731092438,0.10434782608695652,8.019220467616784e-07,0.001603844093523357,0.07832105323372392,0.0008019220467616785
2097,GCA_001425355.1,109,2.632214440956291,4141,GCA_001425355.1,6,56,0.14489253803429122,GCA_001425355.1,Chryseobacterium,Weeksellaceae,4492507.0,100.0,False,GCA_001425355.1_merops.txt,3.0,GCA_001425355.1,356,8.596957256701279,0.10434782608695652,6.677785922203349e-07,0.0013355571844406698,0.07924305961014641,0.0006677785922203349
2425,GCA_000425645.1,90,3.369524522650692,2671,GCA_000425645.1,5,48,0.18719580681392736,GCA_000425645.1,Gaetbulibacter,Flavobacteriaceae,3089149.0,99.5,False,GCA_000425645.1_merops.txt,3.0,GCA_000425645.1,217,8.124298015724447,0.10526315789473684,9.711412431061111e-07,0.0016185687385101852,0.07024588325134204,0.0009711412431061111
2027,GCA_002697475.1,54,2.503477051460361,2157,GCA_002697475.1,3,26,0.13908205841446453,GCA_002697475.1,Aquimarina,Flavobacteriaceae,2472652.0,58.5,True,GCA_002697475.1_merops.txt,6.0,GCA_002697475.1,154,7.139545665275845,0.10526315789473684,2.4265444551032656e-06,0.0012132722275516327,0.06228130768098382,0.0024265444551032655
831,GCA_002480545.1,71,2.4340075419952005,2917,GCA_002480545.1,4,33,0.13712718546451835,GCA_002480545.1,Muricauda_A,Flavobacteriaceae,3178341.0,98.02,True,GCA_002480545.1_merops.txt,1.0,GCA_002480545.1,215,7.37058621871786,0.10666666666666667,3.146295504478594e-07,0.0012585182017914376,0.06764535334628978,0.0003146295504478594
782,GCA_002023465.1,106,2.9436267703415715,3601,GCA_002023465.1,6,59,0.1666203832268814,GCA_002023465.1,Elizabethkingia,Weeksellaceae,3958496.0,100.0,False,GCA_002023465.1_merops.txt,2.0,GCA_002023465.1,269,7.470147181338517,0.10714285714285714,5.052423950914691e-07,0.0015157271852744073,0.06795510213980259,0.000505242395091469
930,GCA_001853405.1,106,3.0320366132723118,3496,GCA_001853405.1,6,58,0.17162471395881007,GCA_001853405.1,Elizabethkingia,Weeksellaceae,3886731.0,100.0,False,GCA_001853405.1_merops.txt,2.0,GCA_001853405.1,275,7.866132723112128,0.10714285714285714,5.145712425171693e-07,0.001543713727551508,0.07075354584611078,0.0005145712425171693
1214,GCA_007993795.1,88,2.8079132099553283,3134,GCA_007993795.1,5,40,0.1595405232929164,GCA_007993795.1,Gillisia,Flavobacteriaceae,3409178.0,98.86,False,GCA_007993795.1_merops.txt,3.0,GCA_007993795.1,262,8.359923420548819,0.10752688172043011,8.79977519507635e-07,0.0014666291991793916,0.07685137003700011,0.000879977519507635
484,GCA_002888615.1,105,2.858698611489246,3673,GCA_002888615.1,6,60,0.16335420637081405,GCA_002888615.1,Elizabethkingia,Weeksellaceae,3983028.0,100.0,False,GCA_002888615.1_merops.txt,4.0,GCA_002888615.1,271,7.378164987748434,0.10810810810810811,1.0042610797614278e-06,0.0015063916196421418,0.06803868815383673,0.0010042610797614277
2219,GCA_002727005.1,122,3.8340666247642994,3182,GCA_002727005.1,7,78,0.21998742928975487,GCA_002727005.1,Leeuwenhoekiella,Flavobacteriaceae,3607969.0,55.49,True,GCA_002727005.1_merops.txt,2.0,GCA_002727005.1,204,6.411062225015714,0.10852713178294573,5.543284878556329e-07,0.0019401497074947153,0.056541505761274556,0.0005543284878556329
1931,GCA_003149745.1,87,2.5954653937947496,3352,GCA_003149745.1,5,37,0.14916467780429593,GCA_003149745.1,Muricauda,Flavobacteriaceae,3614652.0,99.34,False,GCA_003149745.1_merops.txt,3.0,GCA_003149745.1,287,8.562052505966587,0.10869565217391304,8.299554147951172e-07,0.0013832590246585287,0.07939906801539955,0.0008299554147951171
1621,GCA_002266855.1,87,3.005181347150259,2895,GCA_002266855.1,5,35,0.17271157167530224,GCA_002266855.1,Winogradskyella,Flavobacteriaceae,3203946.0,99.34,False,GCA_002266855.1_merops.txt,2.0,GCA_002266855.1,237,8.186528497409325,0.10869565217391304,6.242302460778053e-07,0.0015605756151945132,0.07397128416021993,0.0006242302460778053
1945,GCA_900168205.1,87,1.9515477792732168,4458,GCA_900168205.1,5,37,0.11215791834903543,GCA_900168205.1,Chryseobacterium,Weeksellaceae,4857813.0,100.0,False,GCA_900168205.1_merops.txt,4.0,GCA_900168205.1,348,7.806191117092867,0.10869565217391304,8.234158046017828e-07,0.0010292697557522286,0.0716371750003551,0.0008234158046017827
1448,GCA_002781485.1,87,3.002070393374741,2898,GCA_002781485.1,5,46,0.1725327812284334,GCA_002781485.1,UBA6231,Flavobacteriaceae,3227725.0,92.35,True,GCA_002781485.1_merops.txt,2.0,GCA_002781485.1,233,8.040027605244997,0.10869565217391304,6.19631474180731e-07,0.0015490786854518274,0.07218706674205516,0.000619631474180731
702,GCA_002023585.1,104,2.9739776951672865,3497,GCA_002023585.1,6,58,0.17157563625965114,GCA_002023585.1,Elizabethkingia,Weeksellaceae,3911419.0,100.0,False,GCA_002023585.1_merops.txt,4.0,GCA_002023585.1,271,7.74949957106091,0.10909090909090909,1.0226467683467304e-06,0.0015339701525200957,0.06928431855549098,0.0010226467683467303
192,GCA_000152985.1,156,4.2599672310213,3662,GCA_000152985.1,9,104,0.24576734025122884,GCA_000152985.1,Leeuwenhoekiella,Flavobacteriaceae,4244565.0,99.05,False,GCA_000152985.1_merops.txt,4.0,GCA_000152985.1,273,7.454942654287275,0.10909090909090909,9.423816103652553e-07,0.002120358623321825,0.06431754490742868,0.0009423816103652552
826,GCA_000183985.1,86,3.905540417801998,2202,GCA_000183985.1,5,52,0.2270663033605813,GCA_000183985.1,Capnocytophaga,Flavobacteriaceae,2663545.0,100.0,False,GCA_000183985.1_merops.txt,3.0,GCA_000183985.1,156,7.084468664850137,0.10989010989010989,1.1263184965900708e-06,0.0018771974943167847,0.058568561822683676,0.0011263184965900708
1682,GCA_002023645.1,103,2.8973277074542896,3555,GCA_002023645.1,6,60,0.16877637130801687,GCA_002023645.1,Elizabethkingia,Weeksellaceae,3843375.0,100.0,False,GCA_002023645.1_merops.txt,2.0,GCA_002023645.1,265,7.454289732770746,0.11009174311926606,5.203759716395096e-07,0.0015611279149185286,0.068949816242235,0.0005203759716395095
871,GCA_002900225.1,188,4.383306131965494,4289,GCA_002900225.1,11,116,0.25647003963627885,GCA_002900225.1,Formosa,Flavobacteriaceae,4531744.0,97.96,False,GCA_002900225.1_merops.txt,2.0,GCA_002900225.1,286,6.6682210305432505,0.11055276381909548,4.4133119611346096e-07,0.002427321578624035,0.06311036104422492,0.00044133119611346097
1436,GCA_002302595.1,85,3.044412607449857,2792,GCA_002302595.1,5,52,0.17908309455587393,GCA_002302595.1,Capnocytophaga,Flavobacteriaceae,3098616.0,100.0,False,GCA_002302595.1_merops.txt,4.0,GCA_002302595.1,165,5.909742120343839,0.1111111111111111,1.2908989045431896e-06,0.001613623630678987,0.05324957981240657,0.0012908989045431897
97,GCA_000297875.1,34,0.9093340465365072,3739,GCA_000297875.1,2,5,0.05349023803155924,GCA_000297875.1,Myroides,Flavobacteriaceae,4227641.0,99.65,False,GCA_000297875.1_merops.txt,5.0,GCA_000297875.1,269,7.194437015244717,0.1111111111111111,1.1826926647745161e-06,0.00047307706590980645,0.06362886536486896,0.0011826926647745162
1016,GCA_003386195.1,136,4.5760430686406455,2972,GCA_003386195.1,8,91,0.2691790040376851,GCA_003386195.1,Seonamhaeicola,Flavobacteriaceae,3508581.0,99.01,False,GCA_003386195.1_merops.txt,1.0,GCA_003386195.1,230,7.738896366083446,0.1111111111111111,2.8501550911892873e-07,0.0022801240729514297,0.0655535670973536,0.0002850155091189287
2514,GCA_002770595.1,119,2.9683212771264653,4009,GCA_002770595.1,7,66,0.1746071339486156,GCA_002770595.1,Chryseobacterium,Weeksellaceae,4376354.0,100.0,False,GCA_002770595.1_merops.txt,8.0,GCA_002770595.1,335,8.356198553255176,0.1111111111111111,1.828005686925692e-06,0.0015995049760599805,0.07654773814001335,0.001828005686925692
1491,GCA_001439315.1,68,3.3235581622678394,2046,GCA_001439315.1,4,47,0.19550342130987292,GCA_001439315.1,Polaribacter,Flavobacteriaceae,2408986.0,91.77,True,GCA_001439315.1_merops.txt,2.0,GCA_001439315.1,118,5.7673509286412505,0.1111111111111111,8.302248331870754e-07,0.0016604496663741508,0.04898326515803745,0.0008302248331870754
1618,GCA_002302475.1,85,3.708551483420593,2292,GCA_002302475.1,5,48,0.2181500872600349,GCA_002302475.1,Capnocytophaga,Flavobacteriaceae,2640475.0,100.0,False,GCA_002302475.1_merops.txt,1.0,GCA_002302475.1,164,7.155322862129145,0.1111111111111111,3.7871973792594136e-07,0.0018935986896297067,0.06211003701985439,0.00037871973792594134
614,GCA_001684975.1,84,1.8948793142341531,4433,GCA_001684975.1,5,39,0.11279043537108054,GCA_001684975.1,Chryseobacterium,Weeksellaceae,4935607.0,100.0,False,GCA_001684975.1_merops.txt,7.0,GCA_001684975.1,335,7.556959169862395,0.11235955056179775,1.4182652711206545e-06,0.001013046622229039,0.06787412368934562,0.0014182652711206545
348,GCA_001641185.1,67,2.4022947292936534,2789,GCA_001641185.1,4,14,0.14342058085335246,GCA_001641185.1,Flavobacterium,Flavobacteriaceae,3329120.0,99.29,False,GCA_001641185.1_merops.txt,3.0,GCA_001641185.1,214,7.673001075654357,0.11267605633802817,9.011390397462393e-07,0.0012015187196616523,0.0642812515018984,0.0009011390397462393
1336,GCA_001643375.1,83,2.122219381232421,3911,GCA_001643375.1,5,36,0.12784454103809767,GCA_001643375.1,Epilithonimonas,Weeksellaceae,4110772.0,100.0,False,GCA_001643375.1_merops.txt,3.0,GCA_001643375.1,282,7.210432114548709,0.11363636363636363,7.297899275367255e-07,0.0012163165458945425,0.0686002531884522,0.0007297899275367255
1143,GCA_003815615.1,116,2.9337379868487607,3954,GCA_003815615.1,7,60,0.1770359129994942,GCA_003815615.1,Chryseobacterium,Weeksellaceae,4390955.0,100.0,False,GCA_003815615.1_merops.txt,4.0,GCA_003815615.1,310,7.840161861406171,0.11382113821138211,9.109635603188828e-07,0.001594186230558045,0.07059967592471342,0.0009109635603188829
1610,GCA_004349195.1,99,3.021978021978022,3276,GCA_004349195.1,6,54,0.18315018315018314,GCA_004349195.1,Flavobacterium,Flavobacteriaceae,3776925.0,98.94,False,GCA_004349195.1_merops.txt,3.0,GCA_004349195.1,264,8.058608058608058,0.11428571428571428,7.942969479139777e-07,0.0015885938958279553,0.06989813141643005,0.0007942969479139777
274,GCA_000775755.1,132,4.061538461538461,3250,GCA_000775755.1,8,65,0.24615384615384617,GCA_000775755.1,Jejuia,Flavobacteriaceae,3805351.0,99.34,False,GCA_000775755.1_merops.txt,2.0,GCA_000775755.1,270,8.307692307692308,0.11428571428571428,5.255756959082093e-07,0.0021023027836328373,0.07095271894760825,0.0005255756959082093
136,GCA_002302395.1,82,2.9645697758496024,2766,GCA_002302395.1,5,49,0.18076644974692696,GCA_002302395.1,Capnocytophaga,Flavobacteriaceae,3074746.0,99.52,False,GCA_002302395.1_merops.txt,4.0,GCA_002302395.1,172,6.218365871294288,0.11494252873563218,1.3009204662759136e-06,0.001626150582844892,0.05593958004986428,0.0013009204662759136
1103,GCA_000403785.1,82,2.5285229725562752,3243,GCA_000403785.1,5,31,0.1541782300339192,GCA_000403785.1,Gillisia,Flavobacteriaceae,3646721.0,96.58,False,GCA_000403785.1_merops.txt,3.0,GCA_000403785.1,264,8.140610545790935,0.11494252873563218,8.226568470689147e-07,0.001371094745114858,0.0723938025420645,0.0008226568470689147
2299,GCA_001683825.1,82,2.2222222222222223,3690,GCA_001683825.1,5,39,0.13550135501355012,GCA_001683825.1,Zeaxanthinibacter,Flavobacteriaceae,4116634.0,99.01,False,GCA_001683825.1_merops.txt,3.0,GCA_001683825.1,284,7.696476964769648,0.11494252873563218,7.287507220705071e-07,0.0012145845367841784,0.06898840168934135,0.0007287507220705071
1125,GCA_002943675.1,82,2.665799739921977,3076,GCA_002943675.1,5,33,0.1625487646293888,GCA_002943675.1,Chryseobacterium,Weeksellaceae,3444097.0,100.0,False,GCA_002943675.1_merops.txt,3.0,GCA_002943675.1,235,7.6397919375812755,0.11494252873563218,8.71055606157434e-07,0.0014517593435957234,0.06823268914899899,0.000871055606157434
942,GCA_003584135.1,98,2.5186327422256487,3891,GCA_003584135.1,6,58,0.15420200462606012,GCA_003584135.1,Muricauda,Flavobacteriaceae,4331673.0,99.01,False,GCA_003584135.1_merops.txt,2.0,GCA_003584135.1,304,7.81290156772038,0.11538461538461539,4.6171536955813607e-07,0.0013851461086744083,0.07018073617283668,0.00046171536955813607
920,GCA_001999725.1,98,2.9394121175764845,3334,GCA_001999725.1,6,52,0.1799640071985603,GCA_001999725.1,Cellulophaga,Flavobacteriaceae,3803581.0,99.67,False,GCA_001999725.1_merops.txt,1.0,GCA_001999725.1,285,8.548290341931613,0.11538461538461539,2.629101365266048e-07,0.001577460819159629,0.07492938891008236,0.0002629101365266048
2153,GCA_002785385.1,49,2.113891285591027,2318,GCA_002785385.1,3,19,0.12942191544434856,GCA_002785385.1,CG2-30-34-30,Flavobacteriaceae,2535621.0,93.37,True,GCA_002785385.1_merops.txt,2.0,GCA_002785385.1,166,7.161345987920622,0.11538461538461539,7.887614118987026e-07,0.0011831421178480537,0.06546719718759231,0.0007887614118987026
1791,GCA_001684955.1,97,2.3435612466779414,4139,GCA_001684955.1,6,49,0.1449625513409036,GCA_001684955.1,Chryseobacterium,Weeksellaceae,4704265.0,99.75,False,GCA_001684955.1_merops.txt,9.0,GCA_001684955.1,313,7.5622130949504704,0.11650485436893204,1.913157528328017e-06,0.001275438352218678,0.06653536737407437,0.0019131575283280172
1305,GCA_002023145.1,112,3.029483364890452,3697,GCA_002023145.1,7,61,0.18934271030565322,GCA_002023145.1,Elizabethkingia,Weeksellaceae,3979883.0,100.0,False,GCA_002023145.1_merops.txt,2.0,GCA_002023145.1,274,7.411414660535569,0.11764705882352941,5.025273356025792e-07,0.0017588456746090273,0.06884624497755336,0.0005025273356025793
1659,GCA_007827445.1,96,3.3035099793530627,2906,GCA_007827445.1,6,49,0.20646937370956642,GCA_007827445.1,Gelidibacter,Flavobacteriaceae,3306947.0,99.67,False,GCA_007827445.1_merops.txt,1.0,GCA_007827445.1,246,8.465244322092223,0.11764705882352941,3.0239371843576567e-07,0.001814362310614594,0.07438885473519835,0.00030239371843576566
550,GCA_001995115.1,64,2.2503516174402254,2844,GCA_001995115.1,4,13,0.14064697609001406,GCA_001995115.1,Flavobacterium,Flavobacteriaceae,3284579.0,99.65,False,GCA_001995115.1_merops.txt,4.0,GCA_001995115.1,212,7.454289732770746,0.11764705882352941,1.2178120848973338e-06,0.0012178120848973337,0.0645440404995587,0.0012178120848973337
255,GCA_000379185.1,80,3.48280365694384,2297,GCA_000379185.1,5,48,0.21767522855899,GCA_000379185.1,Capnocytophaga,Flavobacteriaceae,2657104.0,100.0,False,GCA_000379185.1_merops.txt,1.0,GCA_000379185.1,156,6.791467131040488,0.11764705882352941,3.763495896284075e-07,0.0018817479481420373,0.05871053598203156,0.0003763495896284075
970,GCA_002899945.2,96,1.8856806128461991,5091,GCA_002899945.2,6,44,0.11785503830288745,GCA_002899945.2,Chryseobacterium,Weeksellaceae,5693782.0,100.0,False,GCA_002899945.2_merops.txt,10.0,GCA_002899945.2,391,7.680219996071498,0.11764705882352941,1.7563018745712429e-06,0.0010537811247427458,0.0686714032957356,0.001756301874571243
862,GCA_002782485.1,80,2.8178936245156745,2839,GCA_002782485.1,5,41,0.17611835153222966,GCA_002782485.1,Polaribacter,Flavobacteriaceae,3107989.0,98.31,True,GCA_002782485.1_merops.txt,2.0,GCA_002782485.1,187,6.58682634730539,0.11764705882352941,6.435029210206342e-07,0.0016087573025515855,0.0601675231154293,0.0006435029210206342
2468,GCA_002023175.1,111,3.068841581421067,3617,GCA_002023175.1,7,60,0.19353055017970694,GCA_002023175.1,Elizabethkingia,Weeksellaceae,3951242.0,100.0,False,GCA_002023175.1_merops.txt,2.0,GCA_002023175.1,274,7.575338678462814,0.11864406779661017,5.061699587117165e-07,0.0017715948554910077,0.06934528434350516,0.0005061699587117165
1360,GCA_002742265.1,95,2.2662213740458013,4192,GCA_002742265.1,6,46,0.1431297709923664,GCA_002742265.1,Maribacter,Flavobacteriaceae,4601542.0,99.67,False,GCA_002742265.1_merops.txt,4.0,GCA_002742265.1,308,7.347328244274809,0.1188118811881188,8.692738216884688e-07,0.001303910732532703,0.06693408427001209,0.0008692738216884688
2161,GCA_013294025.1,95,2.9257776408992915,3247,GCA_013294025.1,6,56,0.1847859562673237,GCA_013294025.1,Flavobacterium,Flavobacteriaceae,3752905.0,99.29,False,GCA_013294025.1_merops.txt,3.0,GCA_013294025.1,261,8.03818909762858,0.1188118811881188,7.993807463818029e-07,0.001598761492763606,0.06954612493521685,0.000799380746381803
1508,GCA_003097635.1,79,2.8133903133903133,2808,GCA_003097635.1,5,30,0.17806267806267806,GCA_003097635.1,Flavobacterium,Flavobacteriaceae,3240564.0,98.59,False,GCA_003097635.1_merops.txt,3.0,GCA_003097635.1,243,8.653846153846153,0.11904761904761904,9.257647742800327e-07,0.0015429412904667211,0.07498694671668264,0.0009257647742800327
1435,GCA_000799325.1,110,2.3996509598603843,4584,GCA_000799325.1,7,62,0.15270506108202442,GCA_000799325.1,Chryseobacterium,Weeksellaceae,4978681.0,100.0,False,GCA_000799325.1_merops.txt,8.0,GCA_000799325.1,350,7.635253054101223,0.11965811965811966,1.6068512925411369e-06,0.0014059948809734947,0.07029974404867474,0.001606851292541137
501,GCA_002754315.1,109,3.3621221468229487,3242,GCA_002754315.1,7,67,0.215916101172116,GCA_002754315.1,Flavobacterium,Flavobacteriaceae,3763919.0,99.29,False,GCA_002754315.1_merops.txt,4.0,GCA_002754315.1,259,7.988895743368291,0.1206896551724138,1.0627221255292689e-06,0.0018597637196762205,0.06881125762802015,0.001062722125529269
642,GCA_000211855.3,77,2.586496472959355,2977,GCA_000211855.3,5,16,0.16795431642593214,GCA_000211855.3,Lacinutrix,Flavobacteriaceae,3296168.0,99.67,False,GCA_000211855.3_merops.txt,2.0,GCA_000211855.3,243,8.162579778300302,0.12195121951219512,6.067651891529801e-07,0.0015169129728824502,0.07372197048208708,0.0006067651891529801
1502,GCA_002711825.1,76,1.9890081130594084,3821,GCA_002711825.1,5,40,0.13085579691180318,GCA_002711825.1,Muricauda,Flavobacteriaceae,4192159.0,80.61,True,GCA_002711825.1_merops.txt,4.0,GCA_002711825.1,295,7.720492017796389,0.12345679012345678,9.541622824897624e-07,0.001192702853112203,0.07036946833361997,0.0009541622824897624
1205,GCA_004745595.1,45,1.4308426073131957,3145,GCA_004745595.1,3,10,0.09538950715421303,GCA_004745595.1,Flavobacterium,Flavobacteriaceae,3563867.0,99.29,False,GCA_004745595.1_merops.txt,8.0,GCA_004745595.1,262,8.33068362480127,0.125,2.2447526801645518e-06,0.0008417822550617068,0.07351565027538907,0.002244752680164552
2193,GCA_001678685.1,60,1.8165304268846505,3303,GCA_001678685.1,4,9,0.12110202845897669,GCA_001678685.1,Algorimicrobium,Flavobacteriaceae,3527768.0,99.67,False,GCA_001678685.1_merops.txt,2.0,GCA_001678685.1,251,7.599152285800787,0.125,5.669307051937656e-07,0.0011338614103875311,0.07114980350181757,0.0005669307051937656
2310,GCA_002682935.1,90,2.867155144950621,3139,GCA_002682935.1,6,35,0.1911436763300414,GCA_002682935.1,Winogradskyella,Flavobacteriaceae,3481067.0,94.5,True,GCA_002682935.1_merops.txt,1.0,GCA_002682935.1,248,7.900605288308378,0.125,2.8726824275430495e-07,0.0017236094565258294,0.07124252420306762,0.00028726824275430497
132,GCA_001596175.2,104,2.9205279415894414,3561,GCA_001596175.2,7,62,0.19657399606852008,GCA_001596175.2,Elizabethkingia,Weeksellaceae,3931222.0,100.0,False,GCA_001596175.2_merops.txt,3.0,GCA_001596175.2,268,7.525975849480483,0.12612612612612611,7.631214925028401e-07,0.0017806168158399603,0.06817218666358706,0.0007631214925028401
1728,GCA_001618465.2,104,2.9188885770418187,3563,GCA_001618465.2,7,62,0.19646365422396855,GCA_001618465.2,Elizabethkingia,Weeksellaceae,3931222.0,100.0,False,GCA_001618465.2_merops.txt,3.0,GCA_001618465.2,268,7.5217513331462245,0.12612612612612611,7.631214925028401e-07,0.0017806168158399603,0.06817218666358706,0.0007631214925028401
1800,GCA_002453075.1,103,2.984642132715155,3451,GCA_002453075.1,7,41,0.2028397565922921,GCA_002453075.1,Mesonia,Flavobacteriaceae,3791507.0,93.92,True,GCA_002453075.1_merops.txt,4.0,GCA_002453075.1,274,7.939727615184005,0.12727272727272726,1.0549894804361432e-06,0.0018462315907632506,0.0722667794098758,0.0010549894804361432
1944,GCA_002388855.1,88,2.1312666505207067,4129,GCA_002388855.1,6,52,0.1453136352627755,GCA_002388855.1,Muricauda,Flavobacteriaceae,3930919.0,92.45,True,GCA_002388855.1_merops.txt,3.0,GCA_002388855.1,244,5.90942116735287,0.1276595744680851,7.631803148322314e-07,0.0015263606296644628,0.06207199893968815,0.0007631803148322314
1836,GCA_002722255.1,88,3.0334367459496727,2901,GCA_002722255.1,6,43,0.2068252326783868,GCA_002722255.1,Winogradskyella,Flavobacteriaceae,3208965.0,84.38,True,GCA_002722255.1_merops.txt,1.0,GCA_002722255.1,222,7.652533609100311,0.1276595744680851,3.1162695760159426e-07,0.0018697617456095658,0.06918118458755393,0.0003116269576015943
842,GCA_000277585.1,88,4.009111617312073,2195,GCA_000277585.1,6,52,0.2733485193621868,GCA_000277585.1,Capnocytophaga,Flavobacteriaceae,2653757.0,100.0,False,GCA_000277585.1_merops.txt,3.0,GCA_000277585.1,157,7.152619589977221,0.1276595744680851,1.1304727599399643e-06,0.0022609455198799285,0.059161407770191465,0.0011304727599399642
