"sra_ID"	"run_ID"	"run_alias"	"run_accession"	"run_date"	"updated_date"	"spots"	"bases"	"run_center"	"experiment_name"	"run_attribute"	"experiment_ID"	"experiment_alias"	"experiment_accession"	"experiment_title"	"study_name"	"sample_name"	"design_description"	"library_name"	"library_strategy"	"library_source"	"library_selection"	"library_layout"	"library_construction_protocol"	"read_spec"	"platform"	"instrument_model"	"platform_parameters"	"experiment_attribute"	"sample_ID"	"sample_alias"	"sample_accession"	"taxon_id"	"common_name"	"description"	"sample_url_link"	"sample_attribute"	"study_ID"	"study_alias"	"study_accession"	"study_title"	"study_type"	"study_abstract"	"center_project_name"	"study_description"	"study_url_link"	"study_attribute"	"submission_ID"	"submission_accession"	"submission_comment"	"submission_center"	"submission_lab"	"submission_date"	"sradb_updated"
0	3714990	"SRX691271.b5.bam_files"	"SRR5326624"	NA	"2020-04-03"	384237	11714491	NA	NA	NA	3309181	"SRX691271.b5.bam"	"SRX2625819"	"Flavobacterium sp. UBA4854"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA4854 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 56.24"	"SRX691271.b5.bam"	"WGS"	"METAGENOMIC"	"RANDOM"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2442691	"Flavobacterium sp. UBA4854"	"SRS2035776"	1946548	NA	"Uncultivated genome recovered from an assembly of the SRX691271 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 91.01% || contamination_estimated: 0.42% || environmental_sample: true || genome_coverage: 56.24 || geo_loc_name: China: Luzhou || isolate: UBA4854 || isolation-source: mud || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: fermentation metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX691271 metagenome || value: This BioSample is a metagenomic assembly obtained from the fermentation metagenome reads: SRR1561996. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715340	"SRX703649.b4.bam_files"	"SRR5326974"	NA	"2020-04-04"	31658	967597	NA	NA	NA	3309531	"SRX703649.b4.bam"	"SRX2626169"	"Flavobacterium sp. UBA4197"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA4197 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 31"	"SRX703649.b4.bam"	"WGS"	"METAGENOMIC"	"unspecified"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443041	"Flavobacterium sp. UBA4197"	"SRS2036126"	1946546	NA	"Uncultivated genome recovered from an assembly of the SRX703649 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 99.29% || contamination_estimated: 0.35% || environmental_sample: true || genome_coverage: 31 || geo_loc_name: Spain: Alfacada pond, Ebro delta, Tarragona || isolate: UBA4197 || isolation-source: epidermal mucus of Anguilla anguilla fishes in Ebro delta || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: fish metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX703649 metagenome || value: This BioSample is a metagenomic assembly obtained from the fish metagenome reads: SRR1578068. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715345	"SRX710557.b3.bam_files"	"SRR5326979"	NA	"2020-04-04"	46078	1410911	NA	NA	NA	3309536	"SRX710557.b3.bam"	"SRX2626174"	"Flavobacterium sp. UBA4120"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA4120 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 23.71"	"SRX710557.b3.bam"	"WGS"	"METAGENOMIC"	"unspecified"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443046	"Flavobacterium sp. UBA4120"	"SRS2036131"	1946545	NA	"Uncultivated genome recovered from an assembly of the SRX710557 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 98.94% || contamination_estimated: 1.09% || environmental_sample: true || genome_coverage: 23.71 || geo_loc_name: Canada: Axel Heiberg Island,Nunavut || isolate: UBA4120 || isolation-source: soil || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: soil metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX710557 metagenome || value: This BioSample is a metagenomic assembly obtained from the soil metagenome reads: SRR1586253. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715365	"SRX710571.b6.bam_files"	"SRR5326999"	NA	"2020-04-03"	95962	2934117	NA	NA	NA	3309556	"SRX710571.b6.bam"	"SRX2626194"	"Flavobacterium sp. UBA5153"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA5153 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 55.5"	"SRX710571.b6.bam"	"WGS"	"METAGENOMIC"	"unspecified"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443065	"Flavobacterium sp. UBA5153"	"SRS2036150"	1946549	NA	"Uncultivated genome recovered from an assembly of the SRX710571 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 98.94% || contamination_estimated: 1.09% || environmental_sample: true || genome_coverage: 55.5 || geo_loc_name: Canada: Axel Heiberg Island,Nunavut || isolate: UBA5153 || isolation-source: soil || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: soil metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX710571 metagenome || value: This BioSample is a metagenomic assembly obtained from the soil metagenome reads: SRR1586267. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715379	"SRX710580.b21.bam_files"	"SRR5327013"	NA	"2020-04-04"	224433	6859116	NA	NA	NA	3309570	"SRX710580.b21.bam"	"SRX2626208"	"Flavobacterium sp. UBA4740"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA4740 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 16.29"	"SRX710580.b21.bam"	"WGS"	"METAGENOMIC"	"unspecified"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443079	"Flavobacterium sp. UBA4740"	"SRS2036164"	1946547	NA	"Uncultivated genome recovered from an assembly of the SRX710580 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 72.21% || contamination_estimated: 0.44% || environmental_sample: true || genome_coverage: 16.29 || geo_loc_name: Canada: Axel Heiberg Island,Nunavut || isolate: UBA4740 || isolation-source: soil || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: soil metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX710580 metagenome || value: This BioSample is a metagenomic assembly obtained from the soil metagenome reads: SRR1586276. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715428	"SRX710623.b6.bam_files"	"SRR5327062"	NA	"2020-04-04"	74693	2275831	NA	NA	NA	3309619	"SRX710623.b6.bam"	"SRX2626257"	"Flavobacterium sp. UBA6031"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA6031 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 52.09"	"SRX710623.b6.bam"	"WGS"	"METAGENOMIC"	"unspecified"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443131	"Flavobacterium sp. UBA6031"	"SRS2036216"	1946551	NA	"Uncultivated genome recovered from an assembly of the SRX710623 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 98.94% || contamination_estimated: 3.77% || environmental_sample: true || genome_coverage: 52.09 || geo_loc_name: Canada: Axel Heiberg Island,Nunavut || isolate: UBA6031 || isolation-source: soil || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: soil metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX710623 metagenome || value: This BioSample is a metagenomic assembly obtained from the soil metagenome reads: SRR1586319. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715434	"SRX710624.b5.bam_files"	"SRR5327068"	NA	"2020-04-04"	71227	2177840	NA	NA	NA	3309625	"SRX710624.b5.bam"	"SRX2626263"	"Flavobacterium sp. UBA6026"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA6026 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 37.03"	"SRX710624.b5.bam"	"WGS"	"METAGENOMIC"	"unspecified"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443135	"Flavobacterium sp. UBA6026"	"SRS2036220"	1946550	NA	"Uncultivated genome recovered from an assembly of the SRX710624 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 91.54% || contamination_estimated: 0.53% || environmental_sample: true || genome_coverage: 37.03 || geo_loc_name: Canada: Axel Heiberg Island,Nunavut || isolate: UBA6026 || isolation-source: soil || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: soil metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX710624 metagenome || value: This BioSample is a metagenomic assembly obtained from the soil metagenome reads: SRR1586320. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715447	"SRX710629.b25.bam_files"	"SRR5327081"	NA	"2020-04-04"	117128	3581644	NA	NA	NA	3309638	"SRX710629.b25.bam"	"SRX2626276"	"Flavobacterium sp. UBA6046"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacterium sp. UBA6046 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 13.02"	"SRX710629.b25.bam"	"WGS"	"METAGENOMIC"	"unspecified"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443148	"Flavobacterium sp. UBA6046"	"SRS2036233"	1946552	NA	"Uncultivated genome recovered from an assembly of the SRX710629 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 91.64% || contamination_estimated: 1.74% || environmental_sample: true || genome_coverage: 13.02 || geo_loc_name: Canada: Axel Heiberg Island,Nunavut || isolate: UBA6046 || isolation-source: soil || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: soil metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX710629 metagenome || value: This BioSample is a metagenomic assembly obtained from the soil metagenome reads: SRR1586325. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715517	"SRX802073.b65.bam_files"	"SRR5327151"	NA	"2020-04-04"	530924	16252952	NA	NA	NA	3309708	"SRX802073.b65.bam"	"SRX2626346"	"Flavobacteriaceae bacterium UBA4425"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacteriaceae bacterium UBA4425 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 20.29"	"SRX802073.b65.bam"	"WGS"	"METAGENOMIC"	"RANDOM"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443218	"Flavobacteriaceae bacterium UBA4425"	"SRS2036303"	1951843	NA	"Uncultivated genome recovered from an assembly of the SRX802073 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 63.79% || contamination_estimated: 0.00% || environmental_sample: true || genome_coverage: 20.29 || geo_loc_name: North Sea || isolate: UBA4425 || isolation-source: Subsurface seawater || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: marine metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX802073 metagenome || value: This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR1699478. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715530	"SRX802074.b4.bam_files"	"SRR5327164"	NA	"2020-04-04"	438077	13410771	NA	NA	NA	3309721	"SRX802074.b4.bam"	"SRX2626359"	"Flavobacteriaceae bacterium UBA4463"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacteriaceae bacterium UBA4463 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 172.69"	"SRX802074.b4.bam"	"WGS"	"METAGENOMIC"	"RANDOM"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443231	"Flavobacteriaceae bacterium UBA4463"	"SRS2036316"	1951848	NA	"Uncultivated genome recovered from an assembly of the SRX802074 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 80.39% || contamination_estimated: 1.47% || environmental_sample: true || genome_coverage: 172.69 || geo_loc_name: North Sea || isolate: UBA4463 || isolation-source: Subsurface seawater || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: marine metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX802074 metagenome || value: This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR1699480. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715534	"SRX802074.b74.bam_files"	"SRR5327168"	NA	"2020-04-04"	438077	13410771	NA	NA	NA	3309725	"SRX802074.b74.bam"	"SRX2626363"	"Flavobacteriaceae bacterium UBA4476"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacteriaceae bacterium UBA4476 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 11.2"	"SRX802074.b74.bam"	"WGS"	"METAGENOMIC"	"RANDOM"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443235	"Flavobacteriaceae bacterium UBA4476"	"SRS2036320"	1951850	NA	"Uncultivated genome recovered from an assembly of the SRX802074 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 78.95% || contamination_estimated: 1.54% || environmental_sample: true || genome_coverage: 11.2 || geo_loc_name: North Sea || isolate: UBA4476 || isolation-source: Subsurface seawater || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: marine metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX802074 metagenome || value: This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR1699480. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
0	3715538	"SRX802074.b9.bam_files"	"SRR5327172"	NA	"2020-04-05"	438077	13410771	NA	NA	NA	3309729	"SRX802074.b9.bam"	"SRX2626367"	"Flavobacteriaceae bacterium UBA4464"	NA	NA	"BWA (BWA-MEM) mapping of Flavobacteriaceae bacterium UBA4464 using version 0.7.12-r1039 and assembled with CLC de novo assembler 4.4.1 with a genome coverage of 101.65"	"SRX802074.b9.bam"	"WGS"	"METAGENOMIC"	"RANDOM"	"PAIRED - "	NA	NA	"ILLUMINA"	"Illumina HiSeq 2000"	"INSTRUMENT_MODEL: Illumina HiSeq 2000"	NA	2443239	"Flavobacteriaceae bacterium UBA4464"	"SRS2036324"	1951849	NA	"Uncultivated genome recovered from an assembly of the SRX802074 metagenome."	NA	"assembly_method: CLC de novo assembler || assembly_method_version: 4.4.1 || collection_date: not applicable || completeness_estimated: 81.38% || contamination_estimated: 0.38% || environmental_sample: true || genome_coverage: 101.65 || geo_loc_name: North Sea || isolate: UBA4464 || isolation-source: Subsurface seawater || mapping_method: BWA (BWA-MEM) || mapping_method_version: 0.7.12-r1039 || metagenome_source: marine metagenome || metagenomic: true || quality_assessment_method: CheckM || quality_assessment_method_version: 1.0.6 || sample_type: metagenomic assembly || subsrc_note: Genome binned from sequencing reads available in SRX802074 metagenome || value: This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR1699480. || BioSampleModel: Microbe, viral or environmental"	114651	"PRJNA348753"	"SRP093542"	"Recovery of nearly 8,000 uncultivated bacterial and archaeal genomes substantially flesh out the tree of life"	"Metagenomics"	"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%."	"metagenomes"	NA	NA	NA	746051	"SRA543415"	NA	"University of Queensland"	"Australian Centre for Ecogenomics"	NA	"2020-09-03 11:01:35"
